UTC Timestamp Start,UTC Timestamp End,Channel,Title,Description,Duration (Mins),Date (Local),Time (Local)
2025-10-10T15:10:00+00:00,2025-10-10T15:40:00+00:00,Virgin Media Three,Don't Look Back In Anger,"In a series of 20 half hours, we chronicle the news and highlights of the last 20 years in this archive and music-based series.",30,2025-10-10,4.10pm - 4.40pm
2025-10-10T15:40:00+00:00,2025-10-10T16:40:00+00:00,Virgin Media Three,The Royal,"Some serious allegations are made against staff at The Royal, and there’s further trouble when a suspected drunk driver is brought in following a road accident. Meanwhile Ken Hopkirk faces a dil...",60,2025-10-10,4.40pm - 5.40pm
2025-10-10T16:40:00+00:00,2025-10-10T18:35:00+00:00,Virgin Media Three,Lewis,"Inspector Robert Lewis and his younger sidekick, Detective Sergeant James Hathaway, solve many crimes that the inhabitants of Oxford throw at them.",115,2025-10-10,5.40pm - 7.35pm
2025-10-10T18:35:00+00:00,2025-10-10T20:45:00+00:00,Virgin Media Three,UEFA European Qualifiers Live:N. Ireland v Slovakia,Surprise Group A leaders Slovakia come to Windsor Park to take on Michael O’Neill’s side in what is a pivotal World Cup qualifier.,130,2025-10-10,7.35pm - 9.45pm
2025-10-10T20:45:00+00:00,2025-10-10T21:10:00+00:00,Virgin Media Three,Coronation Street,"Kevin tells Abi that she is no longer welcome at Number 13, Brian accuses Trisha of taking advantage of Tim, and Todd turns to Billy for support rather than Theo.",25,2025-10-10,9.45pm - 10.10pm
2025-10-10T21:10:00+00:00,2025-10-10T21:45:00+00:00,Virgin Media Three,Coronation Street,"Kevin tells Abi that she is no longer welcome at Number 13, Brian accuses Trisha of taking advantage of Tim, and Todd turns to Billy for support rather than Theo.",35,2025-10-10,10.10pm - 10.45pm
2025-10-10T21:45:00+00:00,2025-10-10T22:15:00+00:00,Virgin Media Three,Emmerdale,Nicola is devastated by the arrival of the police. Dawn is aghast at the situation. Have Bella and Kammy acted in haste?,30,2025-10-10,10.45pm - 11.15pm
2025-10-10T22:15:00+00:00,2025-10-10T23:15:00+00:00,Virgin Media Three,Dark Heart,"Set and filmed in the heart of London, DI Will Wagstaffe (Tom Riley), a workaholic whose personal life is as troubled and complex as his day job, investigates a string of horrifying murders in this at...",60,2025-10-10,11.15pm - 12.15am
2025-10-10T22:55:00+00:00,2025-10-11T00:35:00+00:00,Virgin Media Four,Love Island Games,Famous and favourite Islanders are about to play the game of love in a whole new way.,100,2025-10-10,11.55pm - 1.35am
2025-10-10T00:35:00+00:00,2025-10-10T02:53:00+00:00,Virgin Media Four,This Morning,"A mix of celebrity interviews, entertainment news, current affairs discussions, a look at sports competitions, health columns, cooking tips and tricks, and more.",138,2025-10-10,1.35am - 3.53am
2025-10-10T06:10:00+00:00,2025-10-10T07:00:00+00:00,Virgin Media Four,The Tonight Show,Comment and analysis on the big stories of the day in Ireland and abroad with a panel of guests covering the key issues.,50,2025-10-10,7.10am - 8.00am
2025-10-10T07:00:00+00:00,2025-10-10T07:55:00+00:00,Virgin Media Four,Best of Guinness Six Nations 2025: Italy v Ireland,The final weekend of the 2025 Guinness Six Nations sees Ireland head to the Stadio Olimpio in Rome to face off against Italy.,55,2025-10-10,8.00am - 8.55am
2025-10-10T07:55:00+00:00,2025-10-10T08:55:00+00:00,Virgin Media Four,Loose Women,"Loose Women as they chat about news, issues and life in general.",60,2025-10-10,8.55am - 9.55am
2025-10-10T08:55:00+00:00,2025-10-10T10:55:00+00:00,Virgin Media Four,Vera,Detective Vera is obsessed with her work and fights her inner demons while solving cases with her trusted colleague Sergeant Joe.,120,2025-10-10,9.55am - 11.55am
2025-10-10T10:55:00+00:00,2025-10-10T11:55:00+00:00,Virgin Media Four,The Cube,"The Cube which tests contestants' ability, nerve and determination to win.",60,2025-10-10,11.55am - 12.55pm
2025-10-10T11:55:00+00:00,2025-10-10T12:55:00+00:00,Virgin Media Four,John & Lisa's Weekend Kitchen,"John Torode and Lisa Faulkner invite us into their kitchen for a morning of feel good food. Brimming with recipes, shortcuts, inspiration and tips from top chef John and champion cook Lisa, everyone i...",60,2025-10-10,12.55pm - 1.55pm
2025-10-10T12:55:00+00:00,2025-10-10T13:50:00+00:00,Virgin Media Four,The Six O'Clock Show,"A lively mix of celebrity chat with national and international guests, fabulous food from the country’s top Chefs, expert advice and all the unmissable stories making the headlines.",55,2025-10-10,1.55pm - 2.50pm
2025-10-10T13:50:00+00:00,2025-10-10T14:50:00+00:00,Virgin Media Four,Animal Emergency,"The UCD Veterinary Hospital, based in Dublin, is a unique environment that prides itself on its speciality services, delivered with modern equipment and cutting-edge technology, serving the veterinary...",60,2025-10-10,2.50pm - 3.50pm
2025-10-10T14:50:00+00:00,2025-10-10T15:55:00+00:00,Virgin Media Four,Wales: Land of the Wild,"This series was filmed over a year, it captures Wales' varied wildlife and stunning landscapes, from the north where there are rugged mountains to the west coast seabirds.",65,2025-10-10,3.50pm - 4.55pm
2025-10-10T15:55:00+00:00,2025-10-10T17:00:00+00:00,Virgin Media Four,Wales: Land of the Wild,"This series was filmed over a year, it captures Wales' varied wildlife and stunning landscapes, from the north where there are rugged mountains to the west coast seabirds.",65,2025-10-10,4.55pm - 6.00pm
2025-10-10T17:00:00+00:00,2025-10-10T18:00:00+00:00,Virgin Media Four,The Deal Makers,"The show follows the biggest characters from the world of pawn broking as they uncover the stories behind, and the prospective value of, the most amazing objects being bought, sold and loaned against....",60,2025-10-10,6.00pm - 7.00pm
2025-10-10T18:00:00+00:00,2025-10-10T18:55:00+00:00,Virgin Media Four,Guess This House,"Home is where the heart is, but in this show, it’s all about the money. Four couples, who think they know the property market, snoop around a home and guess its worth.",55,2025-10-10,7.00pm - 7.55pm
2025-10-10T18:55:00+00:00,2025-10-10T20:00:00+00:00,Virgin Media Four,Storage Hoarders,It's time to say goodbye to the things with no value and turn forgotten collectibles into hard cash.,65,2025-10-10,7.55pm - 9.00pm
2025-10-10T20:00:00+00:00,2025-10-10T21:00:00+00:00,Virgin Media Four,The Cube,"The Cube which tests contestants' ability, nerve and determination to win.",60,2025-10-10,9.00pm - 10.00pm
2025-10-10T21:00:00+00:00,2025-10-10T22:00:00+00:00,Virgin Media Four,The Chase,"Huge global hit game show The Chase is the ultimate heart-racing, high-pressure quiz.",60,2025-10-10,10.00pm - 11.00pm
2025-10-10T22:00:00+00:00,2025-10-10T22:25:00+00:00,Virgin Media Four,Judge Judy,"Presided over by outspoken Judge Judith Sheindlin; with her no-nonsense, decisive approach to justice; she has established herself as a pop-culture icon for generations of viewers.",25,2025-10-10,11.00pm - 11.25pm
2025-10-10T22:25:00+00:00,2025-10-10T22:55:00+00:00,Virgin Media Four,Judge Judy,"Presided over by outspoken Judge Judith Sheindlin; with her no-nonsense, decisive approach to justice; she has established herself as a pop-culture icon for generations of viewers.",30,2025-10-10,11.25pm - 11.55pm
2025-10-10T22:55:00+00:00,2025-10-11T00:35:00+00:00,Virgin Media Four,Love Island Games,Famous and favourite Islanders are about to play the game of love in a whole new way.,100,2025-10-10,11.55pm - 1.35am
2025-10-10T22:30:00+00:00,2025-10-10T23:20:00+00:00,Virgin Media More,UEFA Man In The Middle,"Episode 3 focuses on the start of the knockout phase of the 2019-20 UEFA Champions League season, with the referees having to deal with more than just football, as the COVID-19 pandemic sweeps across ...",50,2025-10-10,11.30pm - 12.20am
2025-10-09T23:20:00+00:00,2025-10-10T00:10:00+00:00,Virgin Media More,Best of u20's Six Nations 2025: Scotland v Ireland,Neil Doak takes his Ireland side to Edinburgh to take on Scotland in Round Two of the U20 6 Nations Championship.,50,2025-10-10,12.20am - 1.10am
2025-10-10T12:15:00+00:00,2025-10-10T13:10:00+00:00,Virgin Media More,Classic Six Nations: Ireland v France 2007,Some the most classic and most memorable matches from the 6 Nations Championship.,55,2025-10-10,1.15pm - 2.10pm
2025-10-10T13:10:00+00:00,2025-10-10T14:00:00+00:00,Virgin Media More,UEFA Man In The Middle,"In the final episode of the series, Man In The Middle goes behind the scenes as UEFA and its referees prepare for the Final 8 of the UEFA Champions League in Lisbon, and we follow Daniele Orsato as he...",50,2025-10-10,2.10pm - 3.00pm
2025-10-10T14:00:00+00:00,2025-10-10T14:55:00+00:00,Virgin Media More,CL Finals Weekend Liverpool v Roma 1984,Some the most classic and most memorable matches from Europe's premier club competition.,55,2025-10-10,3.00pm - 3.55pm
2025-10-10T14:55:00+00:00,2025-10-10T15:50:00+00:00,Virgin Media More,UCL Defining Moment,Celebrating 65-years of European Cup & UEFA Champions League football. Using a combination of UEFA’s vast back-catalogue of archive footage and interviews with coaches and players this serie...,55,2025-10-10,3.55pm - 4.50pm
2025-10-10T15:50:00+00:00,2025-10-10T16:40:00+00:00,Virgin Media More,Italy v Ireland,Ireland had six points to spare over Italy last year. The Italians will be looking for revenge in Round 2 of the Six Nations.,50,2025-10-10,4.50pm - 5.40pm
2025-10-10T16:40:00+00:00,2025-10-10T18:30:00+00:00,Virgin Media More,UEFA Champions League,European heavyweights collide as Barcelona host PSG in a blockbuster tie at the Camp Nou.,110,2025-10-10,5.40pm - 7.30pm
2025-10-10T18:30:00+00:00,2025-10-10T19:00:00+00:00,Virgin Media More,Classic Six Nations: Ireland v England 2001,"A delayed Six Nations saw England come to Lansdowne Road in October looking for a Grand Slam, but Ireland had different ideas.",30,2025-10-10,7.30pm - 8.00pm
2025-10-10T19:00:00+00:00,2025-10-10T19:30:00+00:00,Virgin Media More,Messi: Barcelona v AC Milan 2013,Some the most classic and most memorable matches from Europe's premier club competition.,30,2025-10-10,8.00pm - 8.30pm
2025-10-10T19:30:00+00:00,2025-10-10T20:00:00+00:00,Virgin Media More,Golf's Greatest Holes,"Ryder Cup captain Paul McGinley and TV's Chris Hollins takes viewers on a dream journey across Ireland, playing the courses they have always wanted to play.",30,2025-10-10,8.30pm - 9.00pm
2025-10-10T20:00:00+00:00,2025-10-10T20:30:00+00:00,Virgin Media More,Mum,"Starring Olivier Award winner and BAFTA nominee Lesley Manville, Mum is a family comedy seen through the eyes of Cathy, a mother in her late fifties who finds herself at a milestone in life after the ...",30,2025-10-10,9.00pm - 9.30pm
2025-10-10T20:30:00+00:00,2025-10-10T21:00:00+00:00,Virgin Media More,Mum,"Starring Olivier Award winner and BAFTA nominee Lesley Manville, Mum is a family comedy seen through the eyes of Cathy, a mother in her late fifties who finds herself at a milestone in life after the ...",30,2025-10-10,9.30pm - 10.00pm
2025-10-10T21:00:00+00:00,2025-10-10T21:50:00+00:00,Virgin Media More,Cold Case Forensics,Cold Case Forensics unlocks the secrets that finally solved some of Britain's most controversial murder cases.,50,2025-10-10,10.00pm - 10.50pm
2025-10-10T21:50:00+00:00,2025-10-10T22:40:00+00:00,Virgin Media More,Criminal Assets Bureau,"On 26th June 1996 Veronica Guerin was murdered, a week later the Oireachtas passed the Proceeds of Crime Bill, and by October the Criminal Assets Bureau (CAB) was a fully functioning agency of the sta...",50,2025-10-10,10.50pm - 11.40pm
2025-10-10T22:40:00+00:00,2025-10-10T23:10:00+00:00,Virgin Media More,UEFA Champions League Magazine Show,All the latest from the world of UEFA Champions League. Featuring highlights and interviews.,30,2025-10-10,11.40pm - 12.10am
2025-10-11T22:05:00+00:00,2025-10-11T23:05:00+00:00,Virgin Media One,Romesh Ranganathan's Parents Evening,Romesh Ranganathan (and his mum) host the comedy game show in which celebrities team up with family members.,60,2025-10-11,11.05pm - 12.05am
2025-10-10T23:05:00+00:00,2025-10-11T00:05:00+00:00,Virgin Media One,Ireland's Unidentified Bodies,It is unknown how many unidentified remains lie across Ireland. This series follows the efforts of Forensic Scientists as they try to solve the mystery of a body without a name.,60,2025-10-11,12.05am - 1.05am
2025-10-11T00:05:00+00:00,2025-10-11T00:59:00+00:00,Virgin Media One,World's Greatest Hotels,Go behind the scenes at the planet’s most iconic establishments in this exclusive series.,54,2025-10-11,1.05am - 1.59am
2025-10-11T05:30:00+00:00,2025-10-11T06:20:00+00:00,Virgin Media One,The Chase Australia,The Australian version of the hit TV game show.,50,2025-10-11,6.30am - 7.20am
2025-10-11T06:20:00+00:00,2025-10-11T07:10:00+00:00,Virgin Media One,The Chase Australia,The Australian version of the hit TV game show.,50,2025-10-11,7.20am - 8.10am
2025-10-11T07:10:00+00:00,2025-10-11T08:00:00+00:00,Virgin Media One,The Chase Australia,"The Australian version of the quiz series where four contestants have to compete against a professional quizzer, known as the ""Chaser"", in order to win a cash prize",50,2025-10-11,8.10am - 9.00am
2025-10-11T08:00:00+00:00,2025-10-11T11:00:00+00:00,Virgin Media One,Ireland AM,"Ireland AM is the longest running daytime show in Ireland. Blending a mixture of lifestyle interviews and news content, with gardening, health, food and fashion seven days a week.",180,2025-10-11,9.00am - 12.00pm
2025-10-11T11:00:00+00:00,2025-10-11T12:00:00+00:00,Virgin Media One,John & Lisa's Weekend Kitchen,Celebrity chef Lisa Faulker and `MasterChef' star John Torode open up their kitchen to create exciting new dishes and inspire cooks of all levels with easy-to-follow recipes.,60,2025-10-11,12.00pm - 1.00pm
2025-10-11T12:00:00+00:00,2025-10-11T15:30:00+00:00,Virgin Media One,Newmarket - Future Champions,Future Champions Day live from Newmarket.,210,2025-10-11,1.00pm - 4.30pm
2025-10-11T15:30:00+00:00,2025-10-11T16:30:00+00:00,Virgin Media One,Ant & Dec's Limitless Win,"Join Ant and Dec as the guide contestants through answering questions in a bid to win as much money as they can, with no limit to the amount of money they can have in the pot.",60,2025-10-11,4.30pm - 5.30pm
2025-10-11T16:30:00+00:00,2025-10-11T17:00:00+00:00,Virgin Media One,News at 5:30,The latest national and international news stories from the Virgin Media News team.,30,2025-10-11,5.30pm - 6.00pm
2025-10-11T17:00:00+00:00,2025-10-11T18:00:00+00:00,Virgin Media One,Wheel Of Fortune,"Hosted by Graham Norton, the classic gameshow is back as contestants once again spin to win!",60,2025-10-11,6.00pm - 7.00pm
2025-10-11T18:00:00+00:00,2025-10-11T19:00:00+00:00,Virgin Media One,The Celebrity Chase,"Celebrity series of The Chase. Contestants must pit their wits against the Chaser, a ruthless quiz genius determined to stop them winning the cash prize. Hosted by Bradley Walsh.",60,2025-10-11,7.00pm - 8.00pm
2025-10-11T19:00:00+00:00,2025-10-11T20:00:00+00:00,Virgin Media One,You Bet,The legendary ITV gameshow You Bet! is back with host Stephen Mulhern! He is ready to welcome a new host of ordinary people with extraordinary skills.,60,2025-10-11,8.00pm - 9.00pm
